timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-01-05 08:00:00,43777.48046875,44324.80078125,43433.0,43771.33984375,7055.63720703125,2024-01-05 11:59:59.999,309990240.0,336389,3527.5380859375,154984816.0
2024-01-05 12:00:00,43771.33984375,44110.0703125,43100.0,43500.01171875,10044.2802734375,2024-01-05 15:59:59.999,439370848.0,478180,5005.38671875,218999504.0
2024-01-05 16:00:00,43500.01171875,43808.0703125,43100.4609375,43600.0,7460.076171875,2024-01-05 19:59:59.999,324206816.0,308961,3806.09619140625,165415536.0
2024-01-05 20:00:00,43600.0,44357.4609375,43580.51171875,44145.109375,6844.146484375,2024-01-05 23:59:59.999,300764416.0,274087,3590.453857421875,157818672.0
2024-01-06 00:00:00,44145.12109375,44214.421875,43812.5,43931.1015625,3123.4619140625,2024-01-06 03:59:59.999,137401024.0,154177,1435.136962890625,63128996.0
2024-01-06 04:00:00,43931.1015625,43971.1015625,43397.05078125,43653.19921875,4242.79736328125,2024-01-06 07:59:59.999,185157984.0,200745,2082.44677734375,90875448.0
2024-01-06 08:00:00,43653.19921875,43771.1015625,43551.28125,43671.9609375,2449.550048828125,2024-01-06 11:59:59.999,106967544.0,160976,1267.378662109375,55342828.0
2024-01-06 12:00:00,43671.96875,43920.078125,43527.26953125,43867.171875,2610.138427734375,2024-01-06 15:59:59.999,114246424.0,148168,1432.9273681640625,62721704.0
2024-01-06 16:00:00,43867.171875,44148.578125,43828.5,43906.359375,2971.244384765625,2024-01-06 19:59:59.999,130557720.0,162512,1653.769775390625,72673888.0
2024-01-06 20:00:00,43906.3515625,43980.0,43611.19140625,43968.3203125,2437.869384765625,2024-01-06 23:59:59.999,106882184.0,130064,1176.9112548828125,51598924.0
2024-01-07 00:00:00,43968.3203125,44259.2890625,43833.3984375,43940.41015625,3397.437744140625,2024-01-07 03:59:59.999,149621824.0,154901,1722.2591552734375,75853064.0
2024-01-07 04:00:00,43940.41015625,44100.0,43843.51953125,44080.0,2347.117919921875,2024-01-07 07:59:59.999,103252744.0,122921,1195.607177734375,52596552.0
2024-01-07 08:00:00,44080.0,44167.80859375,43880.6484375,44061.1015625,3023.735107421875,2024-01-07 11:59:59.999,133106224.0,150116,1499.5814208984375,66011132.0
2024-01-07 12:00:00,44061.1015625,44480.58984375,43945.1484375,44047.5703125,5972.9892578125,2024-01-07 15:59:59.999,264377728.0,264807,3055.661865234375,135276304.0
2024-01-07 16:00:00,44047.5703125,44262.53125,43700.0,44244.76953125,3590.891357421875,2024-01-07 19:59:59.999,158125760.0,185104,1834.902099609375,80818216.0
2024-01-07 20:00:00,44244.76953125,44269.921875,43572.08984375,43929.01953125,4691.6796875,2024-01-07 23:59:59.999,206150816.0,231410,2305.511962890625,101315744.0
2024-01-08 00:00:00,43929.01171875,43986.0,43175.0,43518.19921875,7371.9912109375,2024-01-08 03:59:59.999,321147968.0,278129,3489.336669921875,152025376.0
2024-01-08 04:00:00,43518.19921875,44341.80078125,43430.7890625,43974.55078125,7157.43212890625,2024-01-08 07:59:59.999,313769728.0,289248,3743.34619140625,164113568.0
2024-01-08 08:00:00,43974.55078125,44688.0,43641.73046875,44635.98828125,6636.267578125,2024-01-08 11:59:59.999,292836480.0,272154,3690.960693359375,162951616.0
2024-01-08 12:00:00,44636.0,45333.0,44350.0,44963.0390625,17212.5390625,2024-01-08 15:59:59.999,773408320.0,592257,9193.6416015625,413144608.0
2024-01-08 16:00:00,44963.0390625,47248.98828125,44793.96875,46979.3515625,24462.9765625,2024-01-08 19:59:59.999,1129425408.0,688409,13631.6201171875,629282112.0
2024-01-08 20:00:00,46979.359375,47207.16015625,46653.83984375,46951.0390625,9973.369140625,2024-01-08 23:59:59.999,468184256.0,244267,4979.89990234375,233794912.0
2024-01-09 00:00:00,46951.0390625,47150.0,46230.0,46926.9609375,10102.12890625,2024-01-09 03:59:59.999,471883104.0,330462,4990.45751953125,233093920.0
2024-01-09 04:00:00,46926.9609375,46940.0,46599.4296875,46825.51171875,4707.40966796875,2024-01-09 07:59:59.999,220181760.0,200740,2225.94873046875,104110688.0
2024-01-09 08:00:00,46825.51953125,46874.94140625,46381.1015625,46615.98828125,6018.8349609375,2024-01-09 11:59:59.999,280345440.0,254090,2946.050537109375,137217136.0
2024-01-09 12:00:00,46616.0,47051.2109375,45450.0,46868.08984375,15811.8232421875,2024-01-09 15:59:59.999,737352832.0,646752,8236.74609375,384292736.0
2024-01-09 16:00:00,46868.078125,46975.0,46500.0,46876.01171875,7310.48291015625,2024-01-09 19:59:59.999,341656128.0,311714,3307.47021484375,154593888.0
2024-01-09 20:00:00,46876.0,47972.0,44748.671875,46110.0,25976.986328125,2024-01-09 23:59:59.999,1200022784.0,893987,13118.78125,606842816.0
2024-01-10 00:00:00,46110.0,46249.140625,45622.0,46117.1015625,6964.5263671875,2024-01-10 03:59:59.999,319977056.0,225920,3374.85205078125,155095024.0
2024-01-10 04:00:00,46117.1015625,46186.0,45734.55859375,45757.98046875,4441.30126953125,2024-01-10 07:59:59.999,204129008.0,181245,2152.29150390625,98924336.0
2024-01-10 08:00:00,45757.98046875,45861.1015625,45000.0,45515.890625,8371.11328125,2024-01-10 11:59:59.999,381237568.0,327778,4054.979736328125,184690016.0
2024-01-10 12:00:00,45515.87890625,45662.01171875,44300.359375,45546.3984375,17519.349609375,2024-01-10 15:59:59.999,789410432.0,776415,8883.90625,400411968.0
2024-01-10 16:00:00,45546.390625,46666.0,45173.96875,46489.1796875,17808.51171875,2024-01-10 19:59:59.999,820236352.0,571964,9843.486328125,453476992.0
2024-01-10 20:00:00,46489.19140625,47695.9296875,44800.0,46653.98828125,34806.609375,2024-01-10 23:59:59.999,1608819072.0,1050266,18601.279296875,860528384.0
2024-01-11 00:00:00,46654.0,46750.0,46200.0,46502.16015625,7964.9150390625,2024-01-11 03:59:59.999,370461312.0,306470,4072.8232421875,189452096.0
2024-01-11 04:00:00,46502.171875,46507.078125,45618.1015625,46101.3984375,7551.87353515625,2024-01-11 07:59:59.999,348167840.0,338183,3517.121826171875,162091328.0
2024-01-11 08:00:00,46101.3984375,47150.0,46052.0,47060.0,8538.4853515625,2024-01-11 11:59:59.999,397952640.0,366320,4778.048828125,222666320.0
2024-01-11 12:00:00,47059.98828125,48969.48046875,46463.19140625,46783.78125,36318.8046875,2024-01-11 15:59:59.999,1733428864.0,1030386,19142.740234375,914185728.0
2024-01-11 16:00:00,46783.76953125,47022.0703125,45606.05859375,46692.30078125,19172.265625,2024-01-11 19:59:59.999,886726208.0,618511,9038.0693359375,418058592.0
2024-01-11 20:00:00,46692.2890625,46975.0,46084.69140625,46339.16015625,7923.984375,2024-01-11 23:59:59.999,368402784.0,338581,3527.365234375,164013872.0
2024-01-12 00:00:00,46339.16015625,46515.53125,45898.0,45994.0,5377.43994140625,2024-01-12 03:59:59.999,248268480.0,254664,2562.0185546875,118301680.0
2024-01-12 04:00:00,45994.01171875,46366.0,45742.48828125,46008.19140625,5766.2685546875,2024-01-12 07:59:59.999,265453008.0,243968,2939.30126953125,135341424.0
2024-01-12 08:00:00,46008.19140625,46267.0,45537.37109375,45954.3515625,7038.70556640625,2024-01-12 11:59:59.999,323262848.0,329175,3597.270263671875,165215888.0
2024-01-12 12:00:00,45954.3515625,46109.0,44333.44140625,44462.01171875,19196.216796875,2024-01-12 15:59:59.999,868350848.0,663068,9267.70703125,419323648.0
2024-01-12 16:00:00,44462.0,44675.87890625,43212.0,43472.55078125,26388.041015625,2024-01-12 19:59:59.999,1154636288.0,753664,12635.58203125,553008640.0
2024-01-12 20:00:00,43472.55859375,43981.1015625,41500.0,42782.73046875,22561.265625,2024-01-12 23:59:59.999,967512256.0,564653,10705.701171875,459649600.0
2024-01-13 00:00:00,42782.73828125,42997.2890625,42436.12109375,42609.94140625,9945.5341796875,2024-01-13 03:59:59.999,424718368.0,283887,4661.66162109375,199139472.0
2024-01-13 04:00:00,42609.94140625,43254.03125,42555.83984375,43102.96875,6237.822265625,2024-01-13 07:59:59.999,268135840.0,237656,3267.31787109375,140425952.0
2024-01-13 08:00:00,43102.96875,43254.9609375,42509.109375,42624.0,6962.30029296875,2024-01-13 11:59:59.999,298353952.0,261431,3230.023681640625,138399968.0
2024-01-13 12:00:00,42624.01171875,43257.0,42505.0,43154.48046875,6063.3564453125,2024-01-13 15:59:59.999,259713536.0,294696,3208.065185546875,137424224.0
2024-01-13 16:00:00,43154.48046875,43185.0,42724.390625,42786.25,4181.84326171875,2024-01-13 19:59:59.999,179476352.0,203711,1965.7713623046875,84351928.0
2024-01-13 20:00:00,42786.25,43040.01171875,42699.51953125,42847.98828125,2727.6181640625,2024-01-13 23:59:59.999,116972560.0,152862,1415.25830078125,60690664.0
2024-01-14 00:00:00,42847.98828125,42890.23046875,42643.98046875,42681.8203125,2769.173095703125,2024-01-14 03:59:59.999,118375248.0,135489,1420.7110595703125,60732756.0
2024-01-14 04:00:00,42681.8203125,43060.0,42562.55859375,43011.44140625,3036.753173828125,2024-01-14 07:59:59.999,130051168.0,134251,1641.286865234375,70295496.0
2024-01-14 08:00:00,43011.44140625,43079.0,42759.33984375,42829.98828125,2885.276611328125,2024-01-14 11:59:59.999,123816304.0,148177,1295.97216796875,55621580.0
2024-01-14 12:00:00,42829.98828125,43005.25,42710.0,42904.37890625,3635.8662109375,2024-01-14 15:59:59.999,155771776.0,178408,1917.9774169921875,82174152.0
2024-01-14 16:00:00,42904.390625,43010.83984375,42632.58984375,42660.0,4024.3681640625,2024-01-14 19:59:59.999,172531344.0,225801,1954.7674560546875,83809928.0
2024-01-14 20:00:00,42660.0,42745.98046875,41720.0,41732.3515625,11876.9716796875,2024-01-14 23:59:59.999,501666944.0,413601,5459.59375,230627744.0
2024-01-15 00:00:00,41732.3515625,42640.0,41718.05078125,42565.98828125,5828.2978515625,2024-01-15 03:59:59.999,246286464.0,199931,3306.13720703125,139694352.0
2024-01-15 04:00:00,42565.98828125,42824.6796875,42499.01171875,42714.78125,4383.517578125,2024-01-15 07:59:59.999,186966416.0,176349,2167.080810546875,92438992.0
2024-01-15 08:00:00,42714.78125,42775.0,42540.0,42697.98828125,3812.523193359375,2024-01-15 11:59:59.999,162643280.0,176992,1850.68603515625,78955408.0
2024-01-15 12:00:00,42698.0,42958.03125,42163.3203125,42278.98828125,8595.7353515625,2024-01-15 15:59:59.999,365344800.0,376007,4317.08203125,183485696.0
2024-01-15 16:00:00,42278.98828125,43400.4296875,42249.0,42992.671875,12331.306640625,2024-01-15 19:59:59.999,530571648.0,504846,5742.68896484375,246876512.0
2024-01-15 20:00:00,42992.671875,43114.44921875,42342.1796875,42511.1015625,5318.51318359375,2024-01-15 23:59:59.999,227170288.0,223486,2541.08544921875,108546448.0
2024-01-16 00:00:00,42511.1015625,42939.5,42466.87890625,42924.55859375,4025.279296875,2024-01-16 03:59:59.999,171802736.0,199910,2294.3837890625,97929176.0
2024-01-16 04:00:00,42924.5703125,42946.05078125,42606.921875,42791.12890625,3648.24951171875,2024-01-16 07:59:59.999,156073872.0,164607,1829.7425537109375,78271496.0
2024-01-16 08:00:00,42791.140625,43153.66015625,42720.05859375,42900.5390625,4849.24560546875,2024-01-16 11:59:59.999,208167440.0,214377,2518.05419921875,108094472.0
2024-01-16 12:00:00,42900.55078125,43314.73046875,42050.0,43252.671875,17967.986328125,2024-01-16 15:59:59.999,766956352.0,549260,10147.0498046875,432828000.0
2024-01-16 16:00:00,43252.44921875,43434.0,42834.2890625,43166.109375,7723.95703125,2024-01-16 19:59:59.999,333173408.0,330107,3853.2470703125,166221872.0
2024-01-16 20:00:00,43166.1015625,43578.01171875,43060.69140625,43137.94921875,6831.0283203125,2024-01-16 23:59:59.999,295773312.0,258319,3422.079345703125,148180416.0
2024-01-17 00:00:00,43137.94140625,43198.0,42844.98046875,42849.0,3711.95263671875,2024-01-17 03:59:59.999,159745312.0,137129,1648.7532958984375,70968648.0
2024-01-17 04:00:00,42849.0,42925.48828125,42619.6015625,42655.94140625,3612.236083984375,2024-01-17 07:59:59.999,154624496.0,139152,1791.158935546875,76678032.0
2024-01-17 08:00:00,42655.94921875,42850.55078125,42564.0,42680.16015625,4412.7470703125,2024-01-17 11:59:59.999,188575968.0,195125,2141.947509765625,91529328.0
2024-01-17 12:00:00,42680.16015625,42926.01953125,42365.578125,42482.7890625,9542.9013671875,2024-01-17 15:59:59.999,406703200.0,394911,4830.404296875,205876400.0
2024-01-17 16:00:00,42482.80078125,42745.98828125,42200.69140625,42611.109375,6233.49267578125,2024-01-17 19:59:59.999,264581616.0,263131,3202.20166015625,135933200.0
2024-01-17 20:00:00,42611.1015625,42876.48046875,42450.0,42776.1015625,5752.8837890625,2024-01-17 23:59:59.999,245657856.0,308724,3033.73974609375,129547160.0
2024-01-18 00:00:00,42776.08984375,42784.3984375,42502.19140625,42592.05078125,2777.25244140625,2024-01-18 03:59:59.999,118442496.0,122651,1184.1156005859375,50494480.0
2024-01-18 04:00:00,42592.0390625,42922.0,42589.0,42915.328125,3393.11328125,2024-01-18 07:59:59.999,145186576.0,142502,1687.258544921875,72191016.0
2024-01-18 08:00:00,42915.3203125,42930.0,42387.6796875,42544.58984375,4867.13623046875,2024-01-18 11:59:59.999,207507408.0,206353,2253.4677734375,96060000.0
2024-01-18 12:00:00,42544.6015625,42810.0,42353.80078125,42619.3203125,5286.53173828125,2024-01-18 15:59:59.999,224957040.0,233952,2729.312255859375,116148016.0
2024-01-18 16:00:00,42619.30859375,42619.3203125,40831.98828125,41022.3203125,17408.65625,2024-01-18 19:59:59.999,725467008.0,490040,7881.27734375,328626208.0
2024-01-18 20:00:00,41022.328125,41366.98828125,40683.28125,41327.5,10174.8271484375,2024-01-18 23:59:59.999,417866016.0,270589,5349.71142578125,219772912.0
2024-01-19 00:00:00,41327.51171875,41370.98828125,40752.26171875,41055.87109375,5747.52099609375,2024-01-19 03:59:59.999,236347408.0,191938,2749.552734375,113084032.0
2024-01-19 04:00:00,41055.87890625,41576.0,41038.80859375,41284.25,5252.30419921875,2024-01-19 07:59:59.999,217003600.0,162449,2985.628173828125,123354520.0
2024-01-19 08:00:00,41284.26171875,41509.69140625,41143.328125,41475.37109375,4432.77099609375,2024-01-19 11:59:59.999,183338896.0,173855,2264.94970703125,93674752.0
2024-01-19 12:00:00,41475.37109375,41488.19921875,40718.0,40894.7109375,9260.8876953125,2024-01-19 15:59:59.999,380526560.0,306311,4386.95361328125,180223984.0
2024-01-19 16:00:00,40894.7109375,41979.0,40280.0,41814.26953125,16100.6005859375,2024-01-19 19:59:59.999,661205632.0,542133,8167.90576171875,335642848.0
2024-01-19 20:00:00,41814.26953125,42196.859375,41517.6015625,41659.03125,7548.66015625,2024-01-19 23:59:59.999,315424352.0,264742,3792.510009765625,158498592.0
2024-01-20 00:00:00,41659.03125,41700.0,41456.30078125,41634.6484375,2986.21240234375,2024-01-20 03:59:59.999,124171936.0,155607,1529.3427734375,63592016.0
2024-01-20 04:00:00,41634.640625,41774.0,41564.80859375,41650.94921875,2111.609130859375,2024-01-20 07:59:59.999,87956944.0,109519,1003.6406860351562,41805056.0
2024-01-20 08:00:00,41650.94921875,41668.66015625,41459.01953125,41580.828125,3106.3525390625,2024-01-20 11:59:59.999,129101024.0,147167,1357.6370849609375,56423104.0
2024-01-20 12:00:00,41580.8203125,41700.0,41478.0,41570.109375,2908.64208984375,2024-01-20 15:59:59.999,120979728.0,151278,1385.895751953125,57640108.0
2024-01-20 16:00:00,41570.1015625,41684.94140625,41526.359375,41632.9609375,2143.2138671875,2024-01-20 19:59:59.999,89153760.0,117199,1042.60693359375,43368420.0
2024-01-20 20:00:00,41632.96875,41872.55859375,41610.5390625,41696.0390625,2667.96484375,2024-01-20 23:59:59.999,111404616.0,126554,1238.2430419921875,51706436.0
2024-01-21 00:00:00,41696.05078125,41730.0,41629.87109375,41680.8203125,1600.8936767578125,2024-01-21 03:59:59.999,66732000.0,106384,742.212158203125,30938382.0
2024-01-21 04:00:00,41680.828125,41691.109375,41564.2890625,41648.51171875,1198.6368408203125,2024-01-21 07:59:59.999,49910008.0,80346,539.0614013671875,22444890.0
2024-01-21 08:00:00,41648.5,41826.96875,41648.5,41719.890625,1972.927734375,2024-01-21 11:59:59.999,82346344.0,108648,983.6115112304688,41052396.0
2024-01-21 12:00:00,41719.8984375,41881.390625,41605.0,41656.28125,2810.151611328125,2024-01-21 15:59:59.999,117382472.0,144647,1422.1187744140625,59403028.0
2024-01-21 16:00:00,41656.26953125,41729.76953125,41525.0,41719.3984375,2101.0439453125,2024-01-21 19:59:59.999,87510000.0,107053,1018.6079711914062,42424972.0
2024-01-21 20:00:00,41719.390625,41811.1015625,41500.98046875,41580.328125,2046.50927734375,2024-01-21 23:59:59.999,85270744.0,110739,870.9486694335938,36288536.0
2024-01-22 00:00:00,41580.3203125,41689.6484375,41058.21875,41197.0390625,5194.67724609375,2024-01-22 03:59:59.999,214892896.0,208154,2471.5439453125,102252896.0
2024-01-22 04:00:00,41197.0390625,41321.171875,40684.0,41043.69921875,6720.50048828125,2024-01-22 07:59:59.999,275778656.0,297580,3325.071533203125,136438736.0
2024-01-22 08:00:00,41043.69921875,41047.51171875,40364.62890625,40815.98828125,8780.2841796875,2024-01-22 11:59:59.999,357939968.0,404950,4359.72607421875,177739728.0
2024-01-22 12:00:00,40815.921875,41244.05859375,40350.0,40771.98828125,9333.27734375,2024-01-22 15:59:59.999,380342656.0,458228,4610.5966796875,187903776.0
2024-01-22 16:00:00,40772.0,40874.98828125,39431.578125,39820.30859375,15416.7607421875,2024-01-22 19:59:59.999,619689664.0,506452,7021.61279296875,282477536.0
2024-01-22 20:00:00,39820.30859375,40343.1796875,39480.0,39568.01953125,9980.69921875,2024-01-22 23:59:59.999,398808320.0,271886,4999.58935546875,199838176.0
2024-01-23 00:00:00,39568.01953125,40118.87109375,39511.1015625,40000.44140625,4446.81494140625,2024-01-23 03:59:59.999,177273744.0,142541,2409.464599609375,96060464.0
2024-01-23 04:00:00,40000.4296875,40176.73828125,39665.01953125,39780.0,3852.366455078125,2024-01-23 07:59:59.999,153972304.0,140936,1935.1082763671875,77354688.0
2024-01-23 08:00:00,39780.01171875,39860.0,38657.0,38845.55859375,16327.77734375,2024-01-23 11:59:59.999,638821888.0,503786,7920.607421875,310026304.0
2024-01-23 12:00:00,38845.55859375,39460.0,38555.0,39204.0,14222.94140625,2024-01-23 15:59:59.999,553991872.0,624000,7969.11279296875,310623616.0
2024-01-23 16:00:00,39204.0,39654.33984375,38925.19921875,39148.0703125,11699.796875,2024-01-23 19:59:59.999,459658048.0,395847,6551.47412109375,257426576.0
2024-01-23 20:00:00,39148.0703125,39907.23046875,39032.01953125,39897.6015625,7406.93701171875,2024-01-23 23:59:59.999,292134176.0,236815,4128.205078125,162925600.0
2024-01-24 00:00:00,39897.58984375,40250.0,39570.4296875,39614.0,7508.244140625,2024-01-24 03:59:59.999,299548224.0,236715,3857.304931640625,153918912.0
2024-01-24 04:00:00,39614.0,40191.96875,39557.01171875,39981.08984375,6508.9296875,2024-01-24 07:59:59.999,259286880.0,231367,3933.2470703125,156685872.0
2024-01-24 08:00:00,39981.08984375,40555.0,39859.51171875,40209.33984375,6433.12353515625,2024-01-24 11:59:59.999,258269648.0,303054,3309.4775390625,132894672.0
2024-01-24 12:00:00,40209.33984375,40298.859375,39766.0,40050.7109375,8120.72021484375,2024-01-24 15:59:59.999,325011040.0,426643,4105.89111328125,164325552.0
2024-01-24 16:00:00,40050.71875,40207.0,39615.76171875,39803.05078125,5715.1689453125,2024-01-24 19:59:59.999,228224544.0,241366,2871.395751953125,114691024.0
2024-01-24 20:00:00,39803.0390625,40175.109375,39484.19140625,40084.87890625,5007.6416015625,2024-01-24 23:59:59.999,199364576.0,236470,2595.74072265625,103370976.0
2024-01-25 00:00:00,40084.890625,40178.83984375,39914.0,40012.01171875,3484.6591796875,2024-01-25 03:59:59.999,139543952.0,134917,1681.3828125,67336736.0
2024-01-25 04:00:00,40012.01171875,40135.37109375,39792.01171875,40130.0,3648.17041015625,2024-01-25 07:59:59.999,145761152.0,161793,1683.599365234375,67281632.0
2024-01-25 08:00:00,40130.0,40300.23828125,39957.44140625,40178.0703125,4623.83642578125,2024-01-25 11:59:59.999,185492160.0,183793,2328.996826171875,93458952.0
2024-01-25 12:00:00,40178.0703125,40283.8203125,39623.3984375,39804.23828125,8152.9814453125,2024-01-25 15:59:59.999,325391168.0,346191,4056.02490234375,161876352.0
2024-01-25 16:00:00,39804.23046875,40044.91015625,39550.0,39989.25,7402.16748046875,2024-01-25 19:59:59.999,294671488.0,300017,3960.215576171875,157668128.0
2024-01-25 20:00:00,39989.25,39995.98828125,39637.98828125,39961.08984375,3710.303466796875,2024-01-25 23:59:59.999,147953376.0,164522,1975.0296630859375,78747440.0
2024-01-26 00:00:00,39961.08984375,40245.0,39822.51953125,40067.51953125,3180.5771484375,2024-01-26 03:59:59.999,127384408.0,128660,1795.35107421875,71920400.0
2024-01-26 04:00:00,40067.51953125,40220.0,39896.83984375,39969.98828125,3394.9951171875,2024-01-26 07:59:59.999,135935184.0,126414,1524.894287109375,61068052.0
2024-01-26 08:00:00,39970.0,41348.12890625,39962.140625,41289.51953125,11523.328125,2024-01-26 11:59:59.999,468414112.0,418080,6293.5107421875,255848784.0
2024-01-26 12:00:00,41289.51953125,41588.0,40914.5,41422.98828125,12152.140625,2024-01-26 15:59:59.999,501784512.0,399772,6495.82373046875,268257936.0
2024-01-26 16:00:00,41422.98046875,42193.80078125,41405.30859375,42064.48828125,11360.11328125,2024-01-26 19:59:59.999,475937888.0,374309,5841.17529296875,244703824.0
2024-01-26 20:00:00,42064.48046875,42246.8203125,41800.01953125,41823.51171875,5773.81298828125,2024-01-26 23:59:59.999,242244560.0,177626,2724.000244140625,114306192.0
2024-01-27 00:00:00,41823.51171875,41933.171875,41708.0,41815.01171875,2776.366943359375,2024-01-27 03:59:59.999,116112592.0,118792,1176.6591796875,49215148.0
2024-01-27 04:00:00,41815.01171875,41890.0,41602.01171875,41710.140625,2385.066650390625,2024-01-27 07:59:59.999,99570784.0,109787,1078.4425048828125,45021520.0
2024-01-27 08:00:00,41710.1484375,41800.0,41394.33984375,41761.23046875,3747.339111328125,2024-01-27 11:59:59.999,156021840.0,154916,1970.15869140625,82036112.0
2024-01-27 12:00:00,41761.21875,41894.87109375,41714.0,41814.0,2106.62255859375,2024-01-27 15:59:59.999,88016344.0,125901,952.7144165039062,39804492.0
2024-01-27 16:00:00,41813.98828125,41986.05859375,41745.26171875,41910.46875,2256.205078125,2024-01-27 19:59:59.999,94410640.0,121307,1092.9420166015625,45738728.0
2024-01-27 20:00:00,41910.48046875,42200.0,41910.46875,42120.62890625,2952.81640625,2024-01-27 23:59:59.999,124286512.0,120445,1214.73291015625,51122656.0
2024-01-28 00:00:00,42120.62890625,42244.0,41925.0,42231.828125,3931.90771484375,2024-01-28 03:59:59.999,165537200.0,122350,1422.0013427734375,59876064.0
2024-01-28 04:00:00,42231.83984375,42842.6796875,42228.640625,42388.8203125,7853.89697265625,2024-01-28 07:59:59.999,333913536.0,247118,3838.747802734375,163190544.0
2024-01-28 08:00:00,42388.8203125,42698.0,42323.140625,42471.98046875,4448.08447265625,2024-01-28 11:59:59.999,189135504.0,186446,2240.79443359375,95281496.0
2024-01-28 12:00:00,42471.98046875,42544.0,42155.55078125,42258.01171875,3978.57177734375,2024-01-28 15:59:59.999,168523184.0,160609,1918.568359375,81277328.0
2024-01-28 16:00:00,42258.0,42354.69921875,41721.078125,41785.921875,3819.5546875,2024-01-28 19:59:59.999,160650832.0,165795,1794.86669921875,75507496.0
2024-01-28 20:00:00,41785.91015625,42073.80859375,41620.80859375,42031.05859375,3262.98291015625,2024-01-28 23:59:59.999,136605648.0,150175,1756.2093505859375,73537416.0
2024-01-29 00:00:00,42031.05078125,42504.0,41874.94140625,42331.19921875,3437.68603515625,2024-01-29 03:59:59.999,145130480.0,161344,1828.2010498046875,77186248.0
2024-01-29 04:00:00,42331.19140625,42345.359375,41988.87890625,42053.4609375,2735.852294921875,2024-01-29 07:59:59.999,115391848.0,116895,1230.027099609375,51875780.0
2024-01-29 08:00:00,42053.44921875,42381.1015625,41961.1015625,42246.94921875,3204.92578125,2024-01-29 11:59:59.999,135249456.0,174889,1530.197265625,64581356.0
2024-01-29 12:00:00,42246.94921875,42647.26953125,41804.87890625,42641.75,6763.08447265625,2024-01-29 15:59:59.999,284851232.0,252084,3412.71875,143746752.0
2024-01-29 16:00:00,42641.75,43313.80078125,42518.0,42995.98828125,11314.8291015625,2024-01-29 19:59:59.999,486518048.0,346387,5896.771484375,253541728.0
2024-01-29 20:00:00,42995.98828125,43333.0,42982.66015625,43302.69921875,4086.364990234375,2024-01-29 23:59:59.999,176321200.0,146257,2098.970458984375,90572856.0
2024-01-30 00:00:00,43302.7109375,43787.3515625,43133.8984375,43519.7109375,6762.216796875,2024-01-30 03:59:59.999,293978848.0,221628,3691.52099609375,160502544.0
2024-01-30 04:00:00,43519.7109375,43570.08984375,43259.26171875,43358.25,3352.6611328125,2024-01-30 07:59:59.999,145522576.0,116459,1477.4371337890625,64129020.0
2024-01-30 08:00:00,43358.23828125,43564.8515625,43215.76171875,43537.73828125,4124.1533203125,2024-01-30 11:59:59.999,179054064.0,154254,2155.814697265625,93611344.0
2024-01-30 12:00:00,43537.75,43882.359375,43114.12890625,43375.5,9820.255859375,2024-01-30 15:59:59.999,426428128.0,344549,5209.765625,226290432.0
2024-01-30 16:00:00,43375.5,43599.0,43224.0,43547.98046875,5834.15673828125,2024-01-30 19:59:59.999,253196944.0,220864,3107.63818359375,134873584.0
2024-01-30 20:00:00,43547.98828125,43760.0,42683.98828125,42941.1015625,7725.8017578125,2024-01-30 23:59:59.999,335070496.0,258856,3675.123779296875,159469488.0
2024-01-31 00:00:00,42941.1015625,43107.76953125,42655.0703125,42930.0703125,4913.47998046875,2024-01-31 03:59:59.999,210728352.0,190280,2498.711181640625,107158440.0
2024-01-31 04:00:00,42930.05859375,43087.9296875,42871.1015625,43050.01171875,2839.505615234375,2024-01-31 07:59:59.999,122049576.0,107415,1283.500244140625,55171628.0
2024-01-31 08:00:00,43050.01171875,43091.1015625,42355.0,42647.98046875,6116.22998046875,2024-01-31 11:59:59.999,261087520.0,214542,2979.580078125,127181552.0
2024-01-31 12:00:00,42647.98046875,43465.01953125,42521.30859375,43361.1015625,8138.75537109375,2024-01-31 15:59:59.999,349162336.0,356908,4370.33935546875,187505424.0
2024-01-31 16:00:00,43361.109375,43745.109375,43041.1015625,43334.640625,8260.76171875,2024-01-31 19:59:59.999,358934016.0,336714,4174.22265625,181391248.0
2024-01-31 20:00:00,43334.62890625,43361.1015625,42276.83984375,42580.0,9602.404296875,2024-01-31 23:59:59.999,409703808.0,293700,4983.5947265625,212601408.0
2024-02-01 00:00:00,42580.0,42687.62890625,41884.28125,42015.6484375,6159.2666015625,2024-02-01 03:59:59.999,259744352.0,241105,3044.78564453125,128390176.0
2024-02-01 04:00:00,42015.6484375,42300.0,41889.94921875,42190.16015625,4812.748046875,2024-02-01 07:59:59.999,202720032.0,192401,2501.6962890625,105399168.0
2024-02-01 08:00:00,42190.1484375,42331.1015625,42026.51953125,42087.51953125,4002.75244140625,2024-02-01 11:59:59.999,168899872.0,160032,2110.145263671875,89063736.0
2024-02-01 12:00:00,42087.51953125,42946.6015625,41944.890625,42516.12109375,7858.341796875,2024-02-01 15:59:59.999,333524800.0,349803,4090.480224609375,173550560.0
2024-02-01 16:00:00,42516.12109375,43285.12890625,42364.0,43218.94140625,8083.56884765625,2024-02-01 19:59:59.999,346486880.0,284468,4108.32861328125,176102624.0
